order_line_id,order_id,order_date,customer_id,customer_name,city,product_id,product_name,category,quantity,unit_price,revenue
1357-1,1357,2024-06-29,1,Abigail Johnson,Houston,107,Green Tea,tea,1,3.5,3.5
1358-1,1358,2024-05-24,22,Charlotte Nguyen,Dallas,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1358-2,1358,2024-05-24,22,Charlotte Nguyen,Dallas,101,Espresso,coffee,1,3.0,3.0
1358-3,1358,2024-05-24,22,Charlotte Nguyen,Dallas,115,Chocolate Chip Cookie,pastry,2,2.5,5.0
1359-1,1359,2024-05-04,37,Henry Lee,Austin,111,Croissant,pastry,2,3.25,6.5
1359-2,1359,2024-05-04,37,Henry Lee,Austin,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1359-3,1359,2024-05-04,37,Henry Lee,Austin,111,Croissant,pastry,1,3.25,3.25
1360-1,1360,2024-01-05,21,Daniel Wilson,San Antonio,113,Bagel,pastry,2,2.75,5.5
1361-1,1361,2024-01-20,26,Sophia Rivera,San Antonio,110,Matcha Latte,tea,2,4.95,9.9
1362-1,1362,2024-06-22,25,Isabella Patel,Houston,113,Bagel,pastry,1,2.75,2.75
1363-1,1363,2024-01-21,45,Noah Rivera,Dallas,101,Espresso,coffee,1,3.0,3.0
1363-2,1363,2024-01-21,45,Noah Rivera,Dallas,104,Cappuccino,coffee,2,4.25,8.5
1363-3,1363,2024-01-21,45,Noah Rivera,Dallas,106,Cold Brew,coffee,1,4.75,4.75
1364-1,1364,2024-06-01,40,Sofia Garcia,Houston,101,Espresso,coffee,1,3.0,3.0
1364-2,1364,2024-06-01,40,Sofia Garcia,Houston,113,Bagel,pastry,3,2.75,8.25
1365-1,1365,2024-02-28,32,Logan Jones,Austin,107,Green Tea,tea,1,3.5,3.5
1365-2,1365,2024-02-28,32,Logan Jones,Austin,110,Matcha Latte,tea,1,4.95,4.95
1365-3,1365,2024-02-28,32,Logan Jones,Austin,102,Americano,coffee,1,3.25,3.25
1366-1,1366,2024-03-04,19,Lucas Garcia,Houston,103,Latte,coffee,1,4.5,4.5
1367-1,1367,2024-02-09,41,Elizabeth Lee,Austin,102,Americano,coffee,1,3.25,3.25
1368-1,1368,2024-04-23,20,Emily Patel,Dallas,103,Latte,coffee,1,4.5,4.5
1369-1,1369,2024-04-24,28,Jacob Nguyen,San Antonio,102,Americano,coffee,1,3.25,3.25
1370-1,1370,2024-05-25,23,Ethan Davis,Dallas,106,Cold Brew,coffee,2,4.75,9.5
1371-1,1371,2024-03-15,1,Abigail Johnson,Houston,112,Blueberry Muffin,pastry,2,3.0,6.0
1371-2,1371,2024-03-15,1,Abigail Johnson,Houston,115,Chocolate Chip Cookie,pastry,3,2.5,7.5
1372-1,1372,2024-05-26,16,Elizabeth Kim,Dallas,103,Latte,coffee,1,4.5,4.5
1372-2,1372,2024-05-26,16,Elizabeth Kim,Dallas,105,Mocha,coffee,1,4.75,4.75
1373-1,1373,2024-01-20,10,Noah Smith,Houston,105,Mocha,coffee,1,4.75,4.75
1374-1,1374,2024-04-06,5,James Martinez,Dallas,111,Croissant,pastry,1,3.25,3.25
1375-1,1375,2024-02-20,40,Sofia Garcia,Houston,101,Espresso,coffee,2,3.0,6.0
1376-1,1376,2024-06-07,22,Charlotte Nguyen,Dallas,108,Earl Grey,tea,1,3.5,3.5
1376-2,1376,2024-06-07,22,Charlotte Nguyen,Dallas,114,Cinnamon Roll,pastry,2,3.75,7.5
1377-1,1377,2024-06-01,42,Michael Davis,Austin,112,Blueberry Muffin,pastry,1,3.0,3.0
1378-1,1378,2024-02-15,21,Daniel Wilson,San Antonio,105,Mocha,coffee,1,4.75,4.75
1378-2,1378,2024-02-15,21,Daniel Wilson,San Antonio,111,Croissant,pastry,1,3.25,3.25
1378-3,1378,2024-02-15,21,Daniel Wilson,San Antonio,110,Matcha Latte,tea,1,4.95,4.95
1379-1,1379,2024-04-06,21,Daniel Wilson,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1379-2,1379,2024-04-06,21,Daniel Wilson,San Antonio,110,Matcha Latte,tea,1,4.95,4.95
1380-1,1380,2024-02-16,35,Ethan Johnson,Houston,112,Blueberry Muffin,pastry,1,3.0,3.0
1381-1,1381,2024-02-23,46,Olivia Rivera,Dallas,112,Blueberry Muffin,pastry,1,3.0,3.0
1382-1,1382,2024-06-21,27,Olivia Nguyen,Dallas,104,Cappuccino,coffee,1,4.25,4.25
1382-2,1382,2024-06-21,27,Olivia Nguyen,Dallas,103,Latte,coffee,1,4.5,4.5
1383-1,1383,2024-01-19,25,Isabella Patel,Houston,110,Matcha Latte,tea,1,4.95,4.95
1384-1,1384,2024-06-26,33,Charlotte Smith,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1385-1,1385,2024-06-01,35,Ethan Johnson,Houston,113,Bagel,pastry,1,2.75,2.75
1386-1,1386,2024-03-31,43,Emma Lopez,Dallas,110,Matcha Latte,tea,3,4.95,14.85
1386-2,1386,2024-03-31,43,Emma Lopez,Dallas,111,Croissant,pastry,1,3.25,3.25
1387-1,1387,2024-03-25,49,Amelia Williams,Dallas,101,Espresso,coffee,1,3.0,3.0
1388-1,1388,2024-05-10,15,Emily Patel,Dallas,112,Blueberry Muffin,pastry,1,3.0,3.0
1389-1,1389,2024-04-05,29,Ella Smith,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1389-2,1389,2024-04-05,29,Ella Smith,Dallas,103,Latte,coffee,1,4.5,4.5
1390-1,1390,2024-05-04,2,James Wilson,Austin,102,Americano,coffee,1,3.25,3.25
1391-1,1391,2024-02-06,47,Isabella Jones,Dallas,113,Bagel,pastry,1,2.75,2.75
1392-1,1392,2024-03-30,31,Jackson Johnson,Dallas,112,Blueberry Muffin,pastry,1,3.0,3.0
1393-1,1393,2024-03-17,5,James Martinez,Dallas,101,Espresso,coffee,2,3.0,6.0
1393-2,1393,2024-03-17,5,James Martinez,Dallas,111,Croissant,pastry,1,3.25,3.25
1394-1,1394,2024-03-03,11,Jackson Lopez,Houston,106,Cold Brew,coffee,1,4.75,4.75
1395-1,1395,2024-02-29,30,Olivia Rivera,Austin,103,Latte,coffee,1,4.5,4.5
1395-2,1395,2024-02-29,30,Olivia Rivera,Austin,107,Green Tea,tea,1,3.5,3.5
1396-1,1396,2024-06-06,48,Emily Kim,Houston,107,Green Tea,tea,1,3.5,3.5
1397-1,1397,2024-02-24,46,Olivia Rivera,Dallas,113,Bagel,pastry,1,2.75,2.75
1397-2,1397,2024-02-24,46,Olivia Rivera,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1398-1,1398,2024-02-17,35,Ethan Johnson,Houston,102,Americano,coffee,1,3.25,3.25
1399-1,1399,2024-05-15,32,Logan Jones,Austin,107,Green Tea,tea,1,3.5,3.5
1400-1,1400,2024-01-30,38,Jacob Nguyen,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1400-2,1400,2024-01-30,38,Jacob Nguyen,Dallas,111,Croissant,pastry,1,3.25,3.25
1401-1,1401,2024-06-06,20,Emily Patel,Dallas,106,Cold Brew,coffee,1,4.75,4.75
1401-2,1401,2024-06-06,20,Emily Patel,Dallas,105,Mocha,coffee,1,4.75,4.75
1402-1,1402,2024-06-29,24,Sofia Chen,San Antonio,110,Matcha Latte,tea,1,4.95,4.95
1403-1,1403,2024-04-20,25,Isabella Patel,Houston,112,Blueberry Muffin,pastry,2,3.0,6.0
1403-2,1403,2024-04-20,25,Isabella Patel,Houston,115,Chocolate Chip Cookie,pastry,3,2.5,7.5
